,Ae.Aegypti.M,Ae.Albopictus.M,Cx.Quin.M,Ae.Aegypti.F,Ae.Albopictus.F,Cx.Quin.F,time(s)
296,0.01379807,0.027189758,0.017534085,0.059887983,0.7821168,0.015561989,296
297,0.013991361,0.02774688,0.017363701,0.060917567,0.7802608,0.015895959,297
298,0.015502928,0.032215703,0.016155427,0.06904341,0.7662126,0.018588794,298
299,0.007046231,0.016203662,0.022522897,0.0145324925,0.06046498,0.021339213,299
300,0.016851004,0.026020752,0.02131743,0.055228613,0.7701376,0.018925425,300
301,0.013814094,0.027182618,0.017554138,0.059859473,0.7820489,0.01557964,301
302,0.011563156,0.021407928,0.013734425,0.06321084,0.7070367,0.01761669,302
303,0.01404961,0.019888217,0.01820889,0.25153965,0.6435755,0.12212692,303
304,0.013542184,0.026515944,0.017087543,0.060232773,0.77491426,0.015764825,304
305,0.013798006,0.02718957,0.017534142,0.059887625,0.7821173,0.015561871,305
306,0.013798024,0.027189638,0.017534127,0.05988776,0.7821172,0.015561915,306
307,0.013778255,0.027137429,0.017499495,0.05991414,0.78157103,0.015577373,307
308,0.012725427,0.02467319,0.012816224,0.07113231,0.6912398,0.020384794,308
309,0.007610856,0.0454787,0.010522183,0.031665407,0.53238577,0.027963089,309
310,0.017099872,0.026436985,0.021305144,0.04546668,0.7184429,0.020012893,310
311,0.01594303,0.026342724,0.020194411,0.056479387,0.7734789,0.017925654,311
312,0.013798245,0.027189465,0.017534446,0.059887197,0.7821164,0.015562135,312
313,0.010004238,0.033907034,0.020123847,0.027659412,0.4690359,0.022688815,313
314,0.010483649,0.022689095,0.057743873,0.012946321,0.23517439,0.019024745,314
315,0.0074440516,0.019324401,0.040136527,0.011789058,0.15269941,0.014447458,315
316,0.011193891,0.029612057,0.018546555,0.050013617,0.7402454,0.01710006,316
317,0.011193891,0.029612057,0.018546555,0.050013617,0.7402454,0.01710006,317
318,0.011193891,0.029612057,0.018546555,0.050013617,0.7402454,0.01710006,318
319,0.01119387,0.02961207,0.018546568,0.050013527,0.74024504,0.017100068,319
320,0.014014692,0.027167076,0.017443491,0.0489801,0.72576123,0.016792975,320
321,0.01379827,0.027189456,0.017534472,0.059887167,0.78211623,0.015562163,321
322,0.013637336,0.026765244,0.017253164,0.06010332,0.77762026,0.015689086,322
